id,created_at,text,fav,RT
1462347922977087492,2021-11-21 09:11:28+00:00,茨城でBBQ https://t.co/kXdSuiofA6,18,1
1462261525037551616,2021-11-21 03:28:09+00:00,RT @RX200S6_: 東武動物公園の「水上木製コースターレジーナ」復活へ　2023年春 https://t.co/LwsRbtUuLLうおおおおおおお！！！！！！！   あのまま解体かと思ってた...！！！,0,3
1462119072909475850,2021-11-20 18:02:06+00:00,RT @foobar1696: オーバーウォッチ切断、素人考えですが・フレッツ光以外で発生していないらしい・フレッツ光でも発生する人としない人がいる・発生する人が使っているプロバイダはOCNかぷらら・切断は同時ということから、プロバイダーのOCNバーチャルコネクト周り…,0,23
1461733332228608001,2021-11-19 16:29:18+00:00,データでかすぎ,1,0
1461733299659816963,2021-11-19 16:29:10+00:00,研究用に1tbのSSD買おうかな,1,0
1461727685185441798,2021-11-19 16:06:52+00:00,プログラミング講習くん思ったよりも反響あったので火曜日か金曜日に開催しようかな,9,0
1461727188659568640,2021-11-19 16:04:54+00:00,RT @HokkaidoUnivPR: 【研究成果】120年の歴史を塗り替える：ペースト状グリニャール試薬の合成に成功～有機溶媒の使用量を劇的に低減する新しい物質生産プロセスの構築へ～（創成研究機構化学反応創成研究拠点　教授　伊藤　肇，准教授　久保田浩司）詳細はこちらht…,0,118
1461697309167603712,2021-11-19 14:06:10+00:00,日工大の人とLOLやりたいな・・・,8,1
1461679064595386371,2021-11-19 12:53:40+00:00,RT @4r_solo: タイムリミットを過ぎたので言いますが2代目万世橋いぶきにつきまして活動開始前に消息不明になるという襲名式と引退式を同時に行った東城会四代目：桐生一馬もビックリなムーブをされたので近日中に新しく公募出します・・・・・・・・,0,32
1461676908676927490,2021-11-19 12:45:06+00:00,RT @convenico: 海外に届けたい日本の酒文化#アル中 https://t.co/aadgTlWdGa,0,560
1461672937207959557,2021-11-19 12:29:19+00:00,RT @kantyou911: 今日も一日 https://t.co/hM48YBCgwF,0,7142
1461624579596509186,2021-11-19 09:17:10+00:00,プログラミング講習(講師俺)やったらどれぐらい来るかな,20,1
1461576751629225985,2021-11-19 06:07:07+00:00,通知死んでて全てに反応できない……,3,0
1461357449777090571,2021-11-18 15:35:41+00:00,RT @a67502529: アイカ島を更新しました。アプデ後の家具なども取り入れたので良かったら来て下さい。アイカ島 夢番地『DA-1182-7179-4326』#あつ森 #あつまれどうぶつの森 #ハピパラ#AnimalCrossing #ACNH https:/…,0,1404
1461326484908302341,2021-11-18 13:32:38+00:00,RT @momentumyy: ここっすねやはり https://t.co/8qBZVuafgI https://t.co/aeCHZPpMi5,0,34
1461301917577932803,2021-11-18 11:55:01+00:00,メンタル逝った………,3,0
1461236551107563521,2021-11-18 07:35:16+00:00,しるねこ誕生秘話～しるたん誕生編～,4,0
1461208929870888966,2021-11-18 05:45:31+00:00,座敷すき,2,0
1461208897159532547,2021-11-18 05:45:23+00:00,研究室にお座敷ほしいな,1,0
1460985483186475014,2021-11-17 14:57:37+00:00,【何を?】カブトボーグ謎会話まとめ【適当に考えといて!】 https://t.co/Y1blaS4eaF @YouTubeより,1,0
1460984736101265408,2021-11-17 14:54:39+00:00,海に来たんだから海に行きてぇ,3,0
1460980364898308103,2021-11-17 14:37:17+00:00,RT @TJO_datasci: にしても、後期高齢者76歳の実家の親父ですらPythonを新たに学んでコードを書いて挙げ句の果てに学会発表までできるのだから、「未経験からデータサイエンティスト・機械学習エンジニア志望」の若者たちはたかがPythonぐらいさっさと覚えろって話な…,0,247
1460971909797978115,2021-11-17 14:03:41+00:00,RT @yokotuku08: 一枚絵の室内マップゲームの方で試しに動かしてみました。#RPGツクールMV#プレミアムツクールデー https://t.co/tCC64G4Uvq,0,34
1460964298075750402,2021-11-17 13:33:26+00:00,aiko好きすぎる,2,0
1460953207488741377,2021-11-17 12:49:22+00:00,RT @livedoornews: 【選出】埼玉県、VTuber観光大使に「春日部つくし」https://t.co/rM9iweC3gO公認のバーチャルユーチューバーとして女性キャラクターの「春日部つくし」を観光大使に選んだ。県の担当者は「若者を中心に魅力を伝えてもらい、…,0,1542
1460938659935375362,2021-11-17 11:51:34+00:00,リマインドプロマジプレゼン用のパワポ歴史学経済学,2,0
1460937573195345924,2021-11-17 11:47:15+00:00,マイコン部幹部陣みんな顔良くてすげーーーーーーー,2,1
1460787399357726722,2021-11-17 01:50:30+00:00,実験3Qの阿鼻叫喚を見ているから不安でしかないｗ,7,0
1460759471215427584,2021-11-16 23:59:32+00:00,ライオットシールド持った警官いる〜かっけぇ,0,0
1460600503461580805,2021-11-16 13:27:51+00:00,マジ最高でした………神………,7,0
1460468673756340228,2021-11-16 04:44:00+00:00,4qなってから学校余裕過ぎちゃうな,5,0
1460432099060580354,2021-11-16 02:18:40+00:00,マリパやる人いたら買う,2,0
1460431604346593289,2021-11-16 02:16:42+00:00,今起きました,2,0
1460277359559331844,2021-11-15 16:03:47+00:00,ﾏﾘﾊﾟしてぇ,5,0
1460249905826439168,2021-11-15 14:14:42+00:00,#諏訪はレディ,8,0
1460192472034779143,2021-11-15 10:26:29+00:00,XQQかわいすぎｗｗｗｗｗｗｗｗｗｗ,3,0
1460192440019685380,2021-11-15 10:26:21+00:00,RT @IAMXQ: #BF2042 ONLY IN BATTLEFIRD 君もホバークラフトでビルを攻めよう https://t.co/kWiGMwfDPh,0,2479
1459801139226939396,2021-11-14 08:31:28+00:00,そろそろ早い組は推薦きまってるのか？,1,0
1459800220884094977,2021-11-14 08:27:49+00:00,BF2042おもしろそう！,3,0
1459799750694240260,2021-11-14 08:25:56+00:00,RT @retasnas: これを見てくれｗｗｗｗｗｗｗ😂😂😂#BF2042#Battlefield2042 https://t.co/Bp1t9N6jqj,0,8163
1459796607218585604,2021-11-14 08:13:27+00:00,RT @enodon: 研究室追放。1度目は所属研究科の別の教授に相談に行ったが、逆に「まだ研究やりたいと思っているんじゃなかろうな」と諭された。2度目は追放の経緯を口外したら研究業界に居られなくしてやると脅された。個人的には自分を鍛えた良い経験だったと思っているけ…,0,101
1459442911976718342,2021-11-13 08:48:00+00:00,こうしてみるとうちの大学、なりは違えどほぼみんな機械学習やってるんだよな,4,0
1459442787925909506,2021-11-13 08:47:30+00:00,RT @_kohta: 機械学習より前に数理最適化を勉強していたので、機械学習で最適化とか勾配法と言っているけど収束判定も直線探索もしてないのを見て最初めちゃくちゃ混乱しました…。,0,12
1459422405525323782,2021-11-13 07:26:30+00:00,やることクソあるんですけどね,1,0
1459422256300322819,2021-11-13 07:25:55+00:00,ぬわーーーーーーーーーーー！！！！！！！暇,2,0
1459399020187578370,2021-11-13 05:53:35+00:00,今日マジで飯食いに行っただけで草,1,0
1459395368098037762,2021-11-13 05:39:04+00:00,RT @inunokagayaki: https://t.co/7cLv7nsrvF,0,3149
1459091369897521152,2021-11-12 09:31:05+00:00,ゲーム作るモチベロー過ぎてアカン,5,0
1459053665939968007,2021-11-12 07:01:16+00:00,いくら文字数書いてても教授が読みたくなるような文章でないならば意味がないのでそこらへんはキチっとしておきたいですね,4,0
1459052753104171014,2021-11-12 06:57:38+00:00,今回の経済学の課題3000文字,1,0
1459052672711991297,2021-11-12 06:57:19+00:00,レポート文字無限に書いていいとか書かれたら4000文字かいちゃうぞ,3,0
1459051484113375233,2021-11-12 06:52:36+00:00,RT @konaya_kashiwa: TikTok東京グルメ×粉や期間限定イベント！！#東京グルメ#柏お好み焼き#粉や　#粉や柏#柏神社 #食べ放題 #TikTok https://t.co/GLXpNWiuRz,0,4
1459040928987975686,2021-11-12 06:10:39+00:00,RT @ImperialYoruHa: 世界トップレベルのゲンジのキル集！！！良ければいいねRTお願いします#Overwatch https://t.co/qBtgjtbAAY,0,28
1459029270945157121,2021-11-12 05:24:20+00:00,この時間家にいるの新鮮,4,0
1459019360727552006,2021-11-12 04:44:57+00:00,openglえぐいな,0,0
1459019233581432832,2021-11-12 04:44:27+00:00,RT @taketo1024: こんなのが140文字で書けちゃうの、ホントに凄くない？,0,273
1458767399067414530,2021-11-11 12:03:45+00:00,フィフィコン空気悪すぎて泣いちゃう,1,0
1458767224194301957,2021-11-11 12:03:03+00:00,金曜日一限のためだけに行く人のアカウントはこちら！,4,0
1458680067878371334,2021-11-11 06:16:43+00:00,RT @hamaishogo1111: 【浪報】大学生（３１歳）、10万円もらえる https://t.co/ZlLM4aI5W0,0,1908
1458350133813268481,2021-11-10 08:25:41+00:00,サウンドハウンティング大変や・・・,3,0
1458298425389182977,2021-11-10 05:00:13+00:00,ポイント貯まるカードマン楽天,4,0
1458042925531602945,2021-11-09 12:04:57+00:00,RT @nipponkoudai: #情報メディア工学科 の荒川俊也教授が、#南海トラフ巨大地震 が発生した際に命を守るための的確な行動ができるようにするために、#津波避難シミュレータ を開発しています💻✨詳しくはこちら⇒https://t.co/4IiLbLPPjf#研…,0,2
1457969620678152194,2021-11-09 07:13:39+00:00,僕も独立国家つくっちゃおかな,4,0
1457969458929025027,2021-11-09 07:13:01+00:00,勢いすごすぎて好きｗｗｗ,0,0
1457969308135428096,2021-11-09 07:12:25+00:00,RT @narita_yusuke: 心ある方が教えてくれたんですが、公共の電波で独立運動を呼びかけることは刑法78条の「内乱予備罪」にあたる可能性があるらしいです。良い子はマネしないでください,0,2684
1457969251159982081,2021-11-09 07:12:11+00:00,RT @narita_yusuke: もうやけくそ https://t.co/xI1aqUWKEq,0,824
1457958668721295364,2021-11-09 06:30:08+00:00,教授のコスプレで学校行くと教授から挨拶されてかなり楽しいｗ,2,0
1457957065150713856,2021-11-09 06:23:46+00:00,化学の課題今日までなの普通にえぐいな　学校こもる,2,0
1457956872258871296,2021-11-09 06:23:00+00:00,限界オタクなのでSAOみてウキウキになってる,1,0
1457935960407085063,2021-11-09 04:59:54+00:00,化学今日までじゃんｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ,4,0
1457859186029588480,2021-11-08 23:54:50+00:00,雨降りすぎでウケるw,1,0
1457561665067651074,2021-11-08 04:12:35+00:00,流石に許されんW,2,0
1457535114301218816,2021-11-08 02:27:05+00:00,この時間なのに満員電車なの泣いてしまう,1,0
1457534603229491201,2021-11-08 02:25:03+00:00,遅延運休😭,2,0
1457409803131621379,2021-11-07 18:09:09+00:00,でか,2,0
1457351004710576139,2021-11-07 14:15:30+00:00,いい本を見つけるためには悪い本を知る必要があるこれがディープラーニング,2,0
1457349310442467334,2021-11-07 14:08:46+00:00,パリッとした服欲しさ,2,0
1457349239294492674,2021-11-07 14:08:29+00:00,フリースのテーラードジャケット面白れぇ女・・・って買ったけど全然厚ぼったくて悲しくなってしまった,0,0
1457264051495391238,2021-11-07 08:29:59+00:00,RT @HitakamiYemishi: #Minecraft言語設定：古典日本語（大和言の葉）（正確な翻訳が行われていない可能性があります） https://t.co/kqNQetDdhH,0,9328
1457175524061503491,2021-11-07 02:38:12+00:00,来週の火曜で全てが終わるんだ……,2,0
1457007135439548422,2021-11-06 15:29:05+00:00,RT @ShogoNu: おお。道のひび割れを検知するライブのセマンティック・セグメンテーション。カッコいい,0,151
1456899556315045893,2021-11-06 08:21:36+00:00,さぎょいぷ募　なんかします,3,0
1456898746575294468,2021-11-06 08:18:23+00:00,RT @NftPinuts: スクウェア・エニックス決算報告「ブロックチェーンゲームに注力する」🔹資産性ミリオンアーサー での成功🔹The Sandbox にも2億円の出資🔹中央集権型から分散型へ「実証実験フェーズは終了、事業化フェーズに移⾏」https://t.…,0,159
1456886298329825283,2021-11-06 07:28:55+00:00,RT @tolehico: メタバースに関するこちらのスレッドが示唆に富んだ良スレだったので日本語にしてみました。,0,589
1456857013980307457,2021-11-06 05:32:33+00:00,イケメンになりたい……,4,0
1456852859148857346,2021-11-06 05:16:03+00:00,陽キャになりてぇ,3,0
1456589005617725444,2021-11-05 11:47:35+00:00,諏訪くん障害列伝数がわからない,3,0
1456483459115880454,2021-11-05 04:48:11+00:00,RT @takelogtake: 納期柱 https://t.co/S7Qw5soDcG,0,1162
1456420844884824081,2021-11-05 00:39:23+00:00,授業10分くらいで終わってワロタ,4,0
1456380933657935878,2021-11-04 22:00:47+00:00,手袋欲しすぎ…🧤,3,0
1456247668087279627,2021-11-04 13:11:14+00:00,やっぱりすきだな#shindanmakerhttps://t.co/b8ChRzrE1t,2,0
1456078567163367427,2021-11-04 01:59:17+00:00,今でもかなり周りに恵まれてる,2,0
1456078476759293955,2021-11-04 01:58:56+00:00,もっと色々な人と話したいな　成長戦略,4,0
1456077602603421701,2021-11-04 01:55:27+00:00,誰でもできるプログラミング(誰でもできるとは言っていない),9,0
1456076649636585475,2021-11-04 01:51:40+00:00,RT @sensu_aru_: 理系の成れ果て..... https://t.co/Le9gL5QT5h,0,5
1455897633608769545,2021-11-03 14:00:19+00:00,作業通話ぼ　服見てます,1,0
1455889868362424324,2021-11-03 13:29:28+00:00,ドラケン君みたいなブーツほしいが,0,0
1455775446549762055,2021-11-03 05:54:48+00:00,AOE4買うか迷う,3,0
1455735632450387970,2021-11-03 03:16:35+00:00,情報科屈指の天才教授が研究じゃなくて教育に熱心なのマジでリスペクトすぎる,2,0
1455734578354606083,2021-11-03 03:12:24+00:00,RT @ultrasupara: これ、何回見ても面白い https://t.co/OchLX9VcVp,0,1430
1455574669763903488,2021-11-02 16:36:59+00:00,シンギュラリティかなり先の話そうすぎて真面目に考えるのアホらしいな,1,0
1455574392495165441,2021-11-02 16:35:53+00:00,アニメ見てかなりノスタルジックになった,2,0
1455440441583669252,2021-11-02 07:43:36+00:00,やっぱり進学先違うと合わないっすね,4,0
1455440322171850755,2021-11-02 07:43:08+00:00,振られてしまった・・・辛い,5,0
1455331353403158529,2021-11-02 00:30:08+00:00,もうちょっとunityについて理解してきたらunity講座とかしてもいい,3,0
1455328184300310532,2021-11-02 00:17:32+00:00,クリエイターっぽいことしたいな,1,0
1455106050021998593,2021-11-01 09:34:51+00:00,とりあえずバーチャルライブはマイコンでやりたい,4,0
1455059723099668481,2021-11-01 06:30:46+00:00,マイコンのP班チーフやらせていただく！！！よろしお願いします！！！,8,0
1454990734541541382,2021-11-01 01:56:38+00:00,RT @masurakusuo: 今回の選挙結果や投票率を見て「私の周りはもっと盛り上がってたのに」とか「私の周りで〇〇党に投票した人なんていないのに」とか「Twitterでは〇〇の声ばかり見たのに」という人、それがフィルターバブルであり、エコーチェンバーです。自分と傾向の近い…,0,3966
1454815553164505101,2021-10-31 14:20:31+00:00,ふ～さっぱりさっぱり,0,0
1454811841159307269,2021-10-31 14:05:46+00:00,RT @210ciaclub: 若杉祭2日間お疲れ様でした。2日目はライブがあったりして、ザ青春を味わえました。これで部員との交流も深まったのでこれからより良い部活にしていきましょう‼︎ https://t.co/U8j5NfnwTP,0,3
1454810040699797510,2021-10-31 13:58:37+00:00,さぎょ通話募　健康心理学のレポートやります,1,0
1454809871849701381,2021-10-31 13:57:57+00:00,今日大学生活の中で１，２を争う楽しさではあった,1,0
1454809327550668802,2021-10-31 13:55:47+00:00,CEO服飽きたから次はLV50ボス系ファション目指す,5,0
1454805989174099970,2021-10-31 13:42:31+00:00,❤️トウカイテイオー激推し❤️,3,0
1454795679776182285,2021-10-31 13:01:33+00:00,86に取り残されるcg班チーフに涙が止まらない………,1,0
1454793347705368581,2021-10-31 12:52:17+00:00,違う、俺はただ後ろで楽しく踊ってただけなんだ……,1,0
1454793154448609289,2021-10-31 12:51:31+00:00,6ｶﾞﾂ3ｶﾆﾁﾖｳﾋﾞ‼︎,1,0
1454792905038577669,2021-10-31 12:50:31+00:00,たか君の妨害ガチ勢ですこんにちは,4,0
1454426853507100682,2021-10-30 12:35:58+00:00,RT @shumpeinit: @twin_inpact 普通にマイコンに遊びに行ったから公式フリ素になりました,0,1
1454420914003611657,2021-10-30 12:12:22+00:00,RT @mcr_nit: 本日から若杉祭開催です🍁マイコン部ではVR体験、CG作品展示、ゲーム展示、ロボット展示などをやっています🥽今年の若杉祭でトップクラスで楽しいブースとなっているのでぜひ来てください🙌 #日工大  #若杉祭 https://t.co/LbRsEDuc…,0,3
1454413551934717955,2021-10-30 11:43:07+00:00,今日はわちゃわちゃしててよかったですね,2,0
1454413374477914121,2021-10-30 11:42:24+00:00,みんな……暇だから学祭来て………,8,0
1454412478784303104,2021-10-30 11:38:51+00:00,RT @owarai_natalie: 小峠、新宿3D猫の場所を奪うhttps://t.co/jeJ9Zb6WXZ https://t.co/KjNA0ykjqB,0,28043
1454409250441105414,2021-10-30 11:26:01+00:00,箸の持ち方検定10級,2,0
1454290716826292226,2021-10-30 03:35:00+00:00,データ渡すって言ってハードディスクまるまる渡されるのビビる,7,0
1454289959397904384,2021-10-30 03:32:00+00:00,土曜日のこの感じ好き,1,0
1454289075825831940,2021-10-30 03:28:29+00:00,前腕ヒョロヒョロになりすぎてアップルウォッチぶかぶか,1,0
1454262476913057797,2021-10-30 01:42:48+00:00,腹痛ひどくて泣いてしまう,2,0
1454069459660857352,2021-10-29 12:55:49+00:00,Studentなんも盛り上がってなくて草,4,0
1454037056267583492,2021-10-29 10:47:03+00:00,明日1-256マイコンでゲーム展示してますよろしくお願いします・・・,5,2
1454036566955868160,2021-10-29 10:45:06+00:00,RT @nipponkoudai: 10月30日（土）～31日（日）にかけて、#若杉祭（#大学祭）が開催されます😆🎶✨なお、今年は学内関係者のみでの実施となります。詳しくはこちら⇒https://t.co/mZz0HvIlPt#みんなで仲良く #準備中#日本工業大学 #…,0,8
1454006470299709443,2021-10-29 08:45:31+00:00,作業通話募　9時くらいまで,5,0
1454006347725295616,2021-10-29 08:45:02+00:00,omosiroi機能,1,0
1453757625489715202,2021-10-28 16:16:42+00:00,ここまできてよくわからんバグのマジでよくわからんすぎるな,0,0
1453739410801848328,2021-10-28 15:04:19+00:00,あ～～～～スクリプトバグってゲロ吐きそ～～～～～～～～～～～～～～～～～～～,0,0
1453711015829409795,2021-10-28 13:11:29+00:00,なす欲しい🍆,3,0
1453707589879959557,2021-10-28 12:57:52+00:00,埼玉住みたいな(n回目),6,0
1453700004179103744,2021-10-28 12:27:44+00:00,課題終わったらゲーム完成させる課題終わったらゲーム完成させる,6,0
1453692444390748166,2021-10-28 11:57:41+00:00,ガチ理系の友達、人との折衝や日本語に苦戦しててとても苦しそうであった,5,0
1453691231398084610,2021-10-28 11:52:52+00:00,RT @iamcat_lulu: Photoshopの新機能「風景ミキサー」、家猫を手軽に山の神にできるのでおすすめです https://t.co/k54xHS8gWV,0,26254
1453534442404737025,2021-10-28 01:29:51+00:00,RT @anesthesie78: 想像の3Dプリンターと現実の3Dプリンター https://t.co/XAfWtmseEI,0,4080
1453354420763181058,2021-10-27 13:34:30+00:00,若杉祭行く人どれくらいいるんだ,3,0
1453345231613558785,2021-10-27 12:57:59+00:00,何人か本名知らない人間いるのウケるな,2,0
1453208619265130496,2021-10-27 03:55:08+00:00,分析砲,7,0
1453142082617417737,2021-10-26 23:30:45+00:00,長袖の服枯渇しすぎてて死にそう,4,0
1452970587689668614,2021-10-26 12:09:17+00:00,かなりやばい腹痛(やばい),2,0
1452956001963896833,2021-10-26 11:11:20+00:00,昨日ワックスつけすぎててシンクロナイズドスイミングの人みたいになってたな,6,0
1452786840591761408,2021-10-25 23:59:08+00:00,分析法レポート今日まで資料作成明日まで化学2つ経済学2つ木曜日までにまとらぼ,11,0
1452786294430466052,2021-10-25 23:56:58+00:00,妖怪課題まみれ,5,0
1452675889687261189,2021-10-25 16:38:16+00:00,寝,1,0
1452670280908742657,2021-10-25 16:15:58+00:00,RT @jav6868: サバゲー用のHUDテスト。現実空間に仮想ビーコン打てる https://t.co/mRbNoEr4mI,0,7999
1452472257138233344,2021-10-25 03:09:06+00:00,gg!,4,0
1452470713613389824,2021-10-25 03:02:58+00:00,経済学対面でやったら絶対楽しいわw,4,0
1452469679939751938,2021-10-25 02:58:51+00:00,なんでのこんな複雑になってんだwwww,2,0
1452468992170332160,2021-10-25 02:56:07+00:00,先生がみんなに聞こえてない声が聞こえる人みたいになってんの笑っちゃう,3,0
1452466650477785089,2021-10-25 02:46:49+00:00,教える立場の人間が本音を語ることで授業を活発にさせる手法なのか　すごい,3,0
1452465950163304449,2021-10-25 02:44:02+00:00,どの授業でもそうだけど、教授の機嫌が優れない際に生徒が活発になる現象に名前つけたい,3,0
1452464671777198081,2021-10-25 02:38:57+00:00,見えざる手〜,1,0
1452460845842137088,2021-10-25 02:23:45+00:00,大学の教授って大変なんだな………,3,0
1452456772644458497,2021-10-25 02:07:34+00:00,RT @miyabine: 明日TOEICらしいのでリスニングの極意を伝授します。同僚は昇進するクーポン券は切れてる道は工事で通れない水道管は壊れる天気は悪い飛行機は飛ばない歯医者への伝言は予約変更ホテルはダブルブッキングする街は開発されパン屋は潰れる服の…,0,22269
1452456317927321604,2021-10-25 02:05:46+00:00,めちゃくちゃ拗ねてて可愛いと思う,4,0
1452218785830621187,2021-10-24 10:21:54+00:00,経済学きた！神……,4,0
1452212641372405761,2021-10-24 09:57:29+00:00,経済学は…？,2,0
1452212595767726080,2021-10-24 09:57:18+00:00,化学の提出伸びるの神,2,0
1452166258082738178,2021-10-24 06:53:10+00:00,RT @HirokazuOHSAWA: 今回の衆議院選挙では、「高校数学にねじ込まれた統計学を『情報』に移す」「行列・1次変換を高校数学に戻す」を公約にしている候補者・党にしか投票しません。,0,139
1451512733564751879,2021-10-22 11:36:18+00:00,スペース面白そう,1,0
1451506598812078084,2021-10-22 11:11:55+00:00,RT @higopage: ２年かけて作ったタイピングのアプリをもうすぐ公開します。絶望的な拡散力なのでどうしたらいいのか。 https://t.co/wy9C3Rq1YV,0,39597
1451487182841995274,2021-10-22 09:54:46+00:00,貯金で貴族してたけどそろそろ働かないとまずい,4,0
1451448910862450688,2021-10-22 07:22:41+00:00,今のファッショントレンドを追って襟大杉男になろうかな,3,0
1451448664921030663,2021-10-22 07:21:42+00:00,テーラードジャケットシリーズ増産するか別のシリーズ増やすか迷う,0,0
1451389507710828556,2021-10-22 03:26:38+00:00,来年こそ・・・住むぞ埼玉・・・,7,0
1451319720079028233,2021-10-21 22:49:20+00:00,よくぞここまでたどり着いた……,4,0
1451319476951998468,2021-10-21 22:48:22+00:00,人間たち……生きてて偉い……,5,0
1451154037336801280,2021-10-21 11:50:58+00:00,今日マジジャンパー着てもふもふすぎたのでつらい,3,0
1451117412711997444,2021-10-21 09:25:26+00:00,しゃぶしゃぶ温野菜生きたすぎ,4,0
1450985892680663044,2021-10-21 00:42:49+00:00,帰宅した瞬間から一生寝てたみたいで鬱,2,0
1450982650173288448,2021-10-21 00:29:56+00:00,妖怪課題まみれ,5,0
1450641073978576900,2021-10-20 01:52:38+00:00,ハロウィンは偽まふてぃーの仮装します,6,1
1450471130666520592,2021-10-19 14:37:20+00:00,"RT @mobpsycho_anime: Get Ready, Wake Your Psyche Up, MOB!#モブサイコ100#mobpsycho100 https://t.co/BfBc68UD6Y",0,82711
1450463863258890244,2021-10-19 14:08:27+00:00,RT @_marony: いやいやいや、12歳未満はワクチン受けられないのに人口の75%が摂取済みなわけないじゃん…と思ったら12歳未満って1000万人しかいなかった…,0,24151
1450452940666380290,2021-10-19 13:25:03+00:00,みんな冬服になってホグワーツ魔法学校みたいになってるから僕もローブ買ってホグワーツ魔法学校生になろうかな,4,0
1450451770161782786,2021-10-19 13:20:24+00:00,明日1日中休暇の人もいるってコト！？,5,0
1449984275105796102,2021-10-18 06:22:45+00:00,どう考えてもクオリティ低かったのでダメですね,1,0
1449984153282236419,2021-10-18 06:22:16+00:00,慶應生だったら絶対通ってたわクソ,1,0
1449983836708737031,2021-10-18 06:21:00+00:00,俺のポートフォリオ・・・・・・・・跳ねのけられた・・・・・・・・・・・・・・・・・・・・・・・,1,0
1449982281821478919,2021-10-18 06:14:50+00:00,RT @Genshinmem: #GenshinImpact #原神 https://t.co/Tx35qNJk4A,0,3192
1449979887519875073,2021-10-18 06:05:19+00:00,マジでリスペクト,2,0
1449979804959182848,2021-10-18 06:04:59+00:00,いいねガチ秒すぎて変な声でる,3,0
1449979165457870851,2021-10-18 06:02:27+00:00,死ぬほど具合悪い,3,0
1449926095210381320,2021-10-18 02:31:34+00:00,二限経済学の皆さんすみません,2,0
1449925984191275008,2021-10-18 02:31:07+00:00,はずwww,2,0
1449875639067037700,2021-10-17 23:11:04+00:00,RT @twin_inpact: 明日も寒いのマジで辛すぎるでしょ,0,1
1449875611724365826,2021-10-17 23:10:57+00:00,寒いの好き,6,2
1449669369705816064,2021-10-17 09:31:25+00:00,明日も寒いのマジで辛すぎるでしょ,2,1
1449668925688455173,2021-10-17 09:29:40+00:00,サイゲ就職してぇな,2,0
1449662812595253251,2021-10-17 09:05:22+00:00,さぎょ通話したい,5,0
1449662671045873670,2021-10-17 09:04:48+00:00,本体の上に板タブ置いてたら吸気口が塞がっててPCが酸欠になってたわｗｗ,1,0
1449387855617265664,2021-10-16 14:52:47+00:00,コックピット視点のゲーム作りたい,4,0
1449387668924555264,2021-10-16 14:52:03+00:00,ﾎﾝｷﾞｬｱ!!!!!!!!!!!!(音量900000000万％),3,0
1448950800122712069,2021-10-15 09:56:05+00:00,家帰ってB4Bりてぇまじで,1,0
1448949857213767685,2021-10-15 09:52:20+00:00,君を導く本格派,1,0
1448948349378330629,2021-10-15 09:46:21+00:00,俺はメガネインキャ〜,1,0
1448948257825050625,2021-10-15 09:45:59+00:00,最近髪の毛下ろすのハマってる,1,0
1448860888048357384,2021-10-15 03:58:48+00:00,早く帰ってb4bする,1,0
1448618708826419212,2021-10-14 11:56:28+00:00,深く反省して次に活かします,1,0
1448617519439237122,2021-10-14 11:51:45+00:00,マジで人生で四番目くらいにみのりある日でした,2,0
1448569342057074688,2021-10-14 08:40:18+00:00,それか埼玉で知り合い限定居酒屋開催する,2,0
1448569043640741891,2021-10-14 08:39:07+00:00,早く合法的に居酒屋いけるようになりたいっすね,2,0
1448568847317929992,2021-10-14 08:38:20+00:00,これがOW２,0,0
1448568805802737665,2021-10-14 08:38:11+00:00,b4b面白すぎて生きがいになった,1,0
1448568244898459655,2021-10-14 08:35:57+00:00,𝓔 𝓥 𝓞 𝓛 𝓥 𝓔 𝓓 https://t.co/z4m5m1LGoV,4,0
1448566927392063490,2021-10-14 08:30:43+00:00,RT @ui_nyan: 衆議院解散、NHKのテロップがバジリスクタイムみたいでダメだった https://t.co/xQtS8PUgXR,0,20138
1448560536459702273,2021-10-14 08:05:19+00:00,RT @DisneyPlusJP: 2022年 独占配信決定！『ブラック★★ロックシューター DAWN FALL』『ブラック★ロックシューター』の新プロジェクトとなる本作が #ディズニープラス で見放題独占配信⚡世界にもお届け💫#ブラックロックシューター #BRS…,0,3899
1448196540686745600,2021-10-13 07:58:56+00:00,b4b買う,3,0
1448115524072787968,2021-10-13 02:37:00+00:00,RT @yuki_obuchi: 精神論のコーディング（マジです。） https://t.co/dVsVxOEQSR,0,1799
1448093673598582785,2021-10-13 01:10:10+00:00,back4blood募したい,1,0
1447898439426056193,2021-10-12 12:14:23+00:00,今日の数学右側の人ほぼいなかったし今日ってそういう感じ？,0,0
1447873135336845312,2021-10-12 10:33:50+00:00,あっちーにモッツァレラチーズ買ってもらった！ありがとうございます,7,0
1447757013249761282,2021-10-12 02:52:24+00:00,RT @laylax_official: コロナ下、サバゲー人気じわり…　“暗黒時代”越え、女性や家族連れも楽しめる趣味に(上毛新聞)#Yahooニュースhttps://t.co/dWvsemZuSe,0,139
1447738915754897411,2021-10-12 01:40:29+00:00,RT @Yakinoriblog: #Back4Blood 購入を迷っている人へL4D2が好きだったからといって脳死で買うと危険なので、40時間ほどプレイして気づいたことをまとめておきます。 https://t.co/2nKFWUnZ21,0,3916
1447396767000002560,2021-10-11 03:00:55+00:00,五号館203教室めちゃクチャ空気薄くない？,2,0
1447396520043565062,2021-10-11 02:59:56+00:00,鬼怒川温泉いきてぇ！,5,1
